date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:10	7849/7849	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-5.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-5.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:11	9157/9157	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-6.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-6.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:11	30147/30147	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:12	31669/31669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:12	28265/28265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:12	21763/21763	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:12	473288/473288	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/all-time-hit-bg-shape.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/all-time-hit-bg-shape.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:12	51479/51479	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-5.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/all-time-hit-img-5.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:12	111239/111239	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/live-sports-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/live-sports-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:13	61944/61944	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/live-sports-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/live-sports-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:13	46032/46032	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:13	5871/5871	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:13	5887/5887	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-3.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:14	38923/38923	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-4.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-available-shape-4.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:14	74229/74229	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/page-header-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/page-header-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/cart.html)
10:34:14	5718/5718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shop/cart-page-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shop/cart-page-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/cart.html)
10:34:14	5436/5436	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shop/cart-page-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shop/cart-page-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/cart.html)
10:34:15	30207/30207	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/contact-page-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/contact-page-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/contact.html)
10:34:15	26514/26514	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-four-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-four-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:15	15004/15004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-four-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-four-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:16	4105/4105	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:16	190920/190920	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/free-access-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/free-access-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:16	10443/10443	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:16	10308/10308	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-3.png	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:17	39192/39192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/team/team-1-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/team/team-1-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:17	23846/23846	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/team/team-1-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/team/team-1-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:17	26291/26291	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/team/team-1-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/team/team-1-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/about.html)
10:34:17	18867/18867	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/service-details-need-help-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/service-details-need-help-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/satelite-tv.html)
10:34:18	82992/82992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/satelite-tv.html)
10:34:18	22469/22469	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-benefit-img.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-benefit-img.jpg	(from https://bracketweb.com/zeinet-html/main-html/satelite-tv.html)
10:34:18	51092/51092	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/broadband.html)
10:34:19	57280/57280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-5.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-5.jpg	(from https://bracketweb.com/zeinet-html/main-html/all-for-mobile.html)
10:34:19	69609/69609	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/services/service-details-img-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/fast-internet.html)
10:34:19	49695/49695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-top-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-top-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:19	32965/32965	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:19	12657/12657	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:20	10059/10059	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:20	8931/8931	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:20	18588/18588	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-5.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-5.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:21	9352/9352	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-6.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-6.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:21	12084/12084	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-7.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/trailer-and-photo-img-7.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:21	5703/5703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:21	4970/4970	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:22	5132/5132	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:22	6205/6205	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:22	5814/5814	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-5.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-5.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:23	5127/5127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-6.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-6.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:23	5509/5509	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-7.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-7.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:23	6165/6165	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-8.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/top-cast-img-8.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:23	11483/11483	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-more-review-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-more-review-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:24	12943/12943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-more-review-img-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-more-review-img-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/movie.html)
10:34:24	48117/48117	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/news-details-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/news-details-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/news-details.html)
10:34:25	15267/15267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/comment-1-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/comment-1-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/news-details.html)
10:34:25	17041/17041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/comment-1-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/comment-1-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/news-details.html)
10:34:25	3759/3759	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/lp-1-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/lp-1-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/news-details.html)
10:34:25	6669/6669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/lp-1-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/lp-1-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/news-details.html)
10:34:25	4718/4718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/lp-1-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/lp-1-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/news-details.html)
10:34:26	1814/1814	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-1.png	(from https://bracketweb.com/zeinet-html/main-html/services.html)
10:34:26	1603/1603	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-2.png	(from https://bracketweb.com/zeinet-html/main-html/services.html)
10:34:26	1580/1580	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-3.png	(from https://bracketweb.com/zeinet-html/main-html/services.html)
10:34:27	2151/2151	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-4.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-4.png	(from https://bracketweb.com/zeinet-html/main-html/services.html)
10:34:27	1519/1519	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-5.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-2-5.png	(from https://bracketweb.com/zeinet-html/main-html/services.html)
10:34:27	42982/42982	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/news-1.4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/news-1.4.jpg	(from https://bracketweb.com/zeinet-html/main-html/news.html)
10:34:28	22072/22072	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/news-1.5.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/news-1.5.jpg	(from https://bracketweb.com/zeinet-html/main-html/news.html)
10:34:28	27204/27204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/news-1.6.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/news-1.6.jpg	(from https://bracketweb.com/zeinet-html/main-html/news.html)
10:34:29	2023/2023	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/zeinet-icons-two/style.css	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/zeinet-icons-two/style.css	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:29	490/490	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet-color-1.css	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/css/zeinet-color-1.css	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:30	38253/38253	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/logo-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/logo-3.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:31	237728/237728	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-4-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-4-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:31	10942/10942	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:32	6681/6681	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
